Country Name,Year,Agricultural irrigated land (% of total agricultural land),Agricultural land (% of land area),"Agriculture, forestry, and fishing, value added (% of GDP)",Arable land (% of land area),Cereal yield (kg per hectare),Crop production index (2014-2016 = 100),Fertilizer consumption (kilograms per hectare of arable land),Food production index (2014-2016 = 100),Forest area (% of land area),Forest area (sq. km),Land area (sq. km),Livestock production index (2014-2016 = 100),Permanent cropland (% of land area),Rural population,Rural population (% of total population),Surface area (sq. km),Access to electricity (% of population),"Annual freshwater withdrawals, total (% of internal resources)",CPIA public sector management and institutions cluster average (1=low to 6=high),Ease of doing business rank (1=most business-friendly regulations),Electric power consumption (kWh per capita),Energy use (kg of oil equivalent per capita),Land area where elevation is below 5 meters (% of total land area),"Mortality rate, under-5 (per 1,000 live births)",Population growth (annual %),Population in urban agglomerations of more than 1 million (% of total population),Population living in areas where elevation is below 5 meters (% of total population),"Population, total",Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),"Prevalence of underweight, weight for age (% of children under 5)","Primary completion rate, total (% of relevant age group)",Renewable electricity output (% of total electricity output),Renewable energy consumption (% of total final energy consumption),"School enrollment, primary and secondary (gross), gender parity index (GPI)",Urban population,Urban population (% of total population),"Adjusted net savings, including particulate emission damage (% of GNI)","Central government debt, total (% of GDP)","Current account balance (BoP, current US$)",Expense (% of GDP),Exports of goods and services (% of GDP),External debt stocks (% of GNI),"External debt stocks, total (DOD, current US$)",GDP (current US$),GDP growth (annual %),"GNI per capita, PPP (current international $)","GNI, PPP (current international $)","Grants, excluding technical cooperation (BoP, current US$)",Gross savings (% of GDP),Imports of goods and services (% of GDP),"Industry (including construction), value added (% of GDP)","Inflation, consumer prices (annual %)",Medium and high-tech manufacturing value added (% manufacturing value added),Net ODA received (% of GNI),Net ODA received per capita (current US$),Net official development assistance received (current US$),Price level ratio of PPP conversion factor (GDP) to market exchange rate,"Revenue, excluding grants (% of GDP)",Short-term debt (% of total reserves),"Technical cooperation grants (BoP, current US$)","Total debt service (% of exports of goods, services and primary income)","Total reserves (includes gold, current US$)","Children out of school, primary, female","Children out of school, primary, male","Government expenditure on education, total (% of GDP)","Government expenditure per student, primary (% of GDP per capita)","Government expenditure per student, secondary (% of GDP per capita)","Government expenditure per student, tertiary (% of GDP per capita)","Gross intake ratio in first grade of primary education, female (% of relevant age group)","Gross intake ratio in first grade of primary education, male (% of relevant age group)","Labor force, female (% of total labor force)","Labor force, total","Literacy rate, adult female (% of females ages 15 and above)","Literacy rate, adult male (% of males ages 15 and above)","Literacy rate, adult total (% of people ages 15 and above)","Literacy rate, youth female (% of females ages 15-24)","Literacy rate, youth male (% of males ages 15-24)","Literacy rate, youth total (% of people ages 15-24)","Persistence to last grade of primary, female (% of cohort)","Persistence to last grade of primary, male (% of cohort)",Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),"Progression to secondary school, female (%)","Progression to secondary school, male (%)","Pupil-teacher ratio, primary","Repeaters, primary, female (% of female enrollment)","Repeaters, primary, male (% of male enrollment)","School enrollment, preprimary (% gross)","School enrollment, primary (% gross)","School enrollment, primary (% net)","School enrollment, primary (gross), gender parity index (GPI)","School enrollment, secondary (% gross)","School enrollment, secondary (% net)","School enrollment, tertiary (% gross)",Trained teachers in primary education (% of total teachers),"Unemployment, total (% of total labor force) (modeled ILO estimate)","Bird species, threatened",Energy intensity level of primary energy (MJ/$2017 PPP GDP),"Fish species, threatened","Mammal species, threatened","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","Plant species (higher), threatened",Population living in slums (% of urban population),Renewable internal freshwater resources per capita (cubic meters),"Renewable internal freshwater resources, total (billion cubic meters)","Air transport, registered carrier departures worldwide",Container port traffic (TEU: 20 foot equivalent units),Fixed broadband subscriptions (per 100 people),Fixed telephone subscriptions (per 100 people),Investment in energy with private participation (current US$),Investment in transport with private participation (current US$),Investment in water and sanitation with private participation (current US$),Mobile cellular subscriptions (per 100 people),Public private partnerships investment in ICT (current US$),Rail lines (total route-km),Secure Internet servers (per 1 million people),Age dependency ratio (% of working-age population),"Birth rate, crude (per 1,000 people)",Births attended by skilled health staff (% of total),Completeness of birth registration (%),Completeness of death registration with cause-of-death information (%),"Contraceptive prevalence, any method (% of married women ages 15-49)","Death rate, crude (per 1,000 people)",Diabetes prevalence (% of population ages 20 to 79),"Fertility rate, total (births per woman)","Hospital beds (per 1,000 people)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Incidence of tuberculosis (per 100,000 people)","International migrant stock, total","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)","Maternal mortality ratio (modeled estimate, per 100,000 live births)","Mortality caused by road traffic injury (per 100,000 population)",Net migration,"Number of surgical procedures (per 100,000 population)",Population ages 65 and above (% of total population),"Population, female (% of total population)",Pregnant women receiving prenatal care (%),"Prevalence of HIV, total (% of population ages 15-49)",Prevalence of anemia among children (% of children ages 6-59 months),"Prevalence of overweight, weight for height (% of children under 5)","Prevalence of severe wasting, weight for height (% of children under 5)","Prevalence of stunting, height for age (% of children under 5)",Prevalence of undernourishment (% of population),"Prevalence of wasting, weight for height (% of children under 5)",Risk of catastrophic expenditure for surgical care (% of people at risk),Risk of impoverishing expenditure for surgical care (% of people at risk),"Specialist surgical workforce (per 100,000 population)",Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),Unmet need for contraception (% of married women ages 15-49),CPIA economic management cluster average (1=low to 6=high),CPIA policies for social inclusion/equity cluster average (1=low to 6=high),CPIA structural policies cluster average (1=low to 6=high),IDA resource allocation index (1=low to 6=high),"Intentional homicides (per 100,000 people)",Military expenditure (% of GDP),Net acquisition of financial assets (% of GDP),"Net incurrence of liabilities, total (% of GDP)",Net investment in nonfinancial assets (% of GDP),Net lending (+) / net borrowing (-) (% of GDP),Proportion of seats held by women in national parliaments (%),Strength of legal rights index (0=weak to 12=strong),Total tax and contribution rate (% of profit),"Children in employment, female (% of female children ages 7-14)","Children in employment, male (% of male children ages 7-14)","Children in employment, total (% of children ages 7-14)","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","Vulnerable employment, female (% of female employment) (modeled ILO estimate)","Vulnerable employment, male (% of male employment) (modeled ILO estimate)","Energy imports, net (% of energy use)",Fuel exports (% of merchandise exports),High-technology exports (% of manufactured exports),High-technology exports (current US$),"International tourism, expenditures (% of total imports)","International tourism, receipts (% of total exports)","Lead time to export, median case (days)","Lead time to import, median case (days)",Logistics performance index: Overall (1=low to 5=high),Medium and high-tech exports (% manufactured exports),Merchandise exports (current US$),Merchandise imports (current US$),Merchandise trade (% of GDP),"Contributing family workers, female (% of female employment) (modeled ILO estimate)","Contributing family workers, male (% of male employment) (modeled ILO estimate)",Firms with female participation in ownership (% of firms),Firms with female top manager (% of firms),"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)","Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)","Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)"
Australia,2017,0.6,48.34,2.7,4.0,2674.2,131.17,89.32,108.12,17.42,1340174.0,7692020.0,90.98,0.04,3466571.0,14.1,7741220.0,100.0,2.45,,,,,,3.8,1.65,60.69,,24592588.0,,,,,9.9,0.94,21126017.0,85.9,6.45,53.26,-36094440899.0,26.61,21.23,,,1330000000000.0,2.32,47090.0,1160000000000.0,,21.8,20.71,23.48,1.95,26.55,,,,1.11,24.82,,,,65653718118.0,,,5.32,,,,,,46.64,13007821.0,,,,,,,,,18.85,65.73,,,,,,164.55,100.64,96.38,1.0,153.58,92.28,109.99,,5.59,,4.46,,,7.43,24.89,,,20006.03,492.0,672349.0,7991508.0,32.03,34.2,,,,108.42,,,21552.92,52.14,12.6,99.4,100.0,,,6.5,,1.74,,95.0,94.0,6.7,,84.6,80.5,82.5,5.0,5.2,244875.0,,15.42,50.39,,0.1,12.4,22.0,,,2.5,,0.3,0.1,,,,,,,,0.85,2.0,3.02,4.76,,-1.75,28.67,11.0,47.5,,,,59.85,70.69,7.06,10.12,,30.32,18.1,4902492267.0,13.71,14.83,,,,19.02,231000000000.0,229000000000.0,34.66,0.45,0.19,,,,,
Austria,2017,,32.17,1.21,16.1,6260.6,93.71,141.03,98.48,47.12,38883.8,82520.0,101.37,0.81,3686708.0,41.91,83879.0,100.0,5.85,,,,,,3.6,0.69,21.35,,8797566.0,0.3,,98.65,,34.0,0.97,5110858.0,58.09,12.83,89.41,5650780664.0,31.94,54.05,,,417000000000.0,2.26,53670.0,472000000000.0,,26.34,50.89,25.41,2.08,45.43,,,,0.88,30.99,,,,21565331649.0,2443.0,1967.0,5.37,,,,101.08,100.94,46.95,4600302.0,,,,,,,99.73,99.49,14.42,66.99,,,10.02,2.6,3.22,104.38,101.1,88.62,1.0,100.34,87.0,83.84,,5.56,,2.95,,,12.16,85.05,,,6251.73,55.0,156761.0,285900.0,28.54,42.2,,,,123.43,,4953.0,7431.71,49.29,10.0,98.4,100.0,100.0,,9.5,,1.52,7.37,90.0,96.0,7.3,,84.0,79.4,81.64,5.0,4.9,45573.0,,18.6,50.83,,,13.8,,,,2.5,,0.1,0.0,,,,,,,,0.8,0.76,-1.62,-0.68,,-0.93,34.43,4.0,51.8,,,,56.02,66.44,8.26,8.96,,1.9,12.89,17025647706.0,6.05,9.95,,,,61.27,168000000000.0,176000000000.0,82.39,1.45,1.28,,,,,
Azerbaijan,2017,29.93,57.8,5.61,25.34,2942.2,115.97,36.67,107.73,13.27,10971.85,82662.0,104.85,2.99,4400516.0,44.66,86600.0,100.0,149.35,,,,,,23.2,0.98,22.92,,9854033.0,,,107.17,,1.9,,5453517.0,55.34,10.31,,1684559000.0,24.86,48.55,39.26,15439551135.0,40866627352.0,0.2,13770.0,136000000000.0,55620000.0,29.03,41.85,49.7,12.94,10.82,0.31,12.54,123529998.8,0.29,32.06,9.6,36410000.0,10.59,7026285830.0,3367.0,8799.0,2.47,,,19.39,102.29,101.18,49.83,4841518.0,100.0,100.0,100.0,100.0,100.0,100.0,,,24.62,69.59,98.36,100.0,15.46,0.06,0.08,35.98,103.29,93.75,1.02,77.41,,28.47,98.04,5.0,,4.38,,,23.24,100.0,,,823.52,8.12,20699.0,,18.11,16.9,,,,100.55,,2132.0,259.49,43.7,14.6,99.8,,,,5.8,,1.75,3.94,95.0,98.0,66.0,,75.47,68.95,72.25,27.0,8.5,1184.0,2834.0,5.78,50.7,,0.1,25.2,,,,2.5,,,,,,,,,,,1.81,3.76,0.32,-1.64,,1.96,16.8,2.0,39.8,,,,62.42,68.18,61.47,48.19,,90.6,3.3,14069403.0,16.39,16.2,,,,26.17,15481000000.0,8783000000.0,59.37,40.31,25.32,,,,,
"Bahamas, The",2017,,1.3,0.78,0.8,7820.7,100.75,328.23,100.71,50.94,5098.6,10010.0,100.63,0.3,68133.0,17.08,13880.0,100.0,,,,,,,13.7,0.77,,,399020.0,,,,,1.1,,330887.0,82.93,12.91,53.53,-1574646044.0,20.08,32.28,,,12236700000.0,2.8,31510.0,12573916227.0,,15.8,40.15,13.15,1.52,27.77,,,,0.93,16.92,,,,1413972941.0,,,2.69,,,,94.14,83.0,47.77,228906.0,,,,,,,,,22.01,70.56,,,,,,35.28,,,,,65.14,,89.65,9.8,,2.6,,,18.36,100.0,,,1754.3,0.7,48017.0,920652.0,22.25,29.2,,,,88.6,,,1443.54,41.72,11.65,,,,,6.84,,1.43,2.93,94.0,90.0,15.0,,77.17,70.04,73.63,77.0,8.7,1001.0,,7.43,52.01,,1.2,17.5,,,,,,,,,,,,,,,30.57,,2.62,4.74,,-5.4,12.82,6.0,31.5,,,,66.8,81.04,8.18,21.24,,15.36,7.8,23398744.0,11.26,78.43,,,,58.17,473000000.0,3428000000.0,31.88,0.31,0.32,,,,,
Bahrain,2017,,10.4,0.29,2.68,,94.53,348.64,137.69,0.82,6.4,780.0,147.84,2.59,157542.0,10.81,780.0,100.0,3877.5,,,,,,7.3,3.29,,,1456834.0,,,99.91,,0.0,1.01,1299292.0,89.19,10.99,81.42,-1600000000.0,23.65,75.89,,,35423643617.0,3.81,46540.0,67799055665.0,,28.9,67.4,41.33,1.39,24.63,,,,0.49,16.31,,,,2823123079.0,,,2.33,,,,96.36,97.59,20.91,837075.0,,,,,,,96.2,98.24,19.99,77.24,99.57,99.36,12.16,0.38,0.32,54.44,100.93,97.28,1.0,101.76,92.36,45.19,83.74,1.2,,8.33,,,61.24,100.0,,,2.75,0.0,54474.0,400307.0,13.1,19.2,,,,162.3,,,368.61,29.46,14.51,99.9,,,,2.04,,2.01,1.77,97.0,99.0,12.0,,81.12,78.61,79.69,15.0,6.2,29024.0,,2.76,37.38,,,22.9,,,,,,,,,,,,,,,0.41,4.32,,14.08,,-10.03,7.5,1.0,13.8,,,,43.54,86.71,1.0,1.02,,50.18,0.62,14797112.0,13.31,16.39,,,,12.39,15376000000.0,13145000000.0,80.51,0.69,0.38,,,,,
Bangladesh,2017,57.81,73.45,12.96,59.59,4706.0,108.47,303.71,110.77,14.47,18834.0,130170.0,122.5,9.25,103777884.0,64.14,147977.0,88.0,34.16,2.7,,,,,35.1,1.25,14.6,,161793964.0,,,,,28.1,1.1,58016080.0,35.86,25.37,,-5984992476.0,7.64,12.82,16.8,51068283465.0,294000000000.0,6.59,5060.0,819000000000.0,1143480000.0,35.29,17.18,31.25,5.7,7.81,1.24,23.37,3781770020.0,0.37,8.07,32.2,210110000.0,5.8,33431482893.0,,,1.85,,,,105.79,96.36,31.72,67164738.0,70.0,76.0,73.0,94.0,92.0,93.0,,,28.83,66.1,,,30.05,4.46,5.03,41.74,109.13,,1.06,64.86,63.74,18.53,50.43,4.37,,2.12,,,58.34,100.0,,,648.97,105.0,70503.0,2583549.0,4.5,0.44,438000000.0,179580000.0,,93.29,,2877.0,64.36,51.29,18.5,67.8,,,,5.44,,2.04,0.85,98.0,97.0,221.0,,73.95,69.82,71.79,183.0,15.6,-175755.0,,5.07,50.29,,0.1,43.3,,,,13.6,,66.1,82.0,,,,3.83,3.4,3.0,3.23,2.19,1.13,0.15,3.53,,-2.94,20.29,5.0,33.4,,,,36.45,80.89,69.61,51.71,,,,,1.99,0.89,,,,1.87,35851000000.0,52836000000.0,30.19,35.01,4.21,,,,,
Barbados,2017,,23.26,1.66,16.28,2815.6,102.47,147.85,102.65,14.65,63.0,430.0,102.71,2.33,192195.0,68.84,430.0,100.0,87.5,,,,,,12.7,0.19,,,279187.0,,,,,4.3,1.0,86992.0,31.16,-2.75,,-296395807.0,,35.62,,,5000457800.0,0.51,15550.0,4341588838.0,,4.96,40.54,12.72,4.66,38.11,,,,1.1,,,,,265841633.1,496.0,427.0,4.35,,,,91.38,98.67,49.64,147106.0,,,,,,,,,18.14,68.12,,,14.1,,,89.45,96.82,94.99,0.97,110.01,95.94,,79.81,8.62,,4.02,,,23.29,100.0,,,286.55,0.08,,107098.0,31.89,43.0,,,,118.04,,,788.0,46.8,10.95,,,,,8.85,,1.62,6.11,90.0,92.0,0.0,,78.84,74.86,76.94,47.0,8.5,-65.0,,13.74,52.13,,1.1,20.3,,,,2.6,,,,,,,,,,,10.75,,,,,,16.67,6.0,35.3,,,,60.54,68.65,11.15,24.03,,5.2,,,,,,,,30.29,485000000.0,1600000000.0,41.7,0.07,0.06,,,,,
Belarus,2017,0.36,41.84,7.57,28.21,3358.7,98.79,142.45,102.21,42.98,87241.0,202988.0,104.92,0.56,2068303.0,21.87,207600.0,98.7,4.11,,,,,,3.6,-0.11,20.98,,9458989.0,0.0,,95.61,,7.3,0.99,7390686.0,78.13,13.88,39.88,-952400000.0,17.8,66.79,75.16,39584221158.0,54725302250.0,2.53,17720.0,168000000000.0,54970000.0,28.02,66.58,31.55,6.03,40.01,-0.47,-26.45,-250169998.2,0.31,18.92,132.94,74820000.0,11.78,7315236709.0,12756.0,5978.0,4.8,,35.67,17.92,97.18,98.27,50.08,5119698.0,,,,,,,98.74,97.83,16.7,67.8,98.71,97.64,18.8,0.04,0.05,98.2,97.4,95.62,0.99,96.01,96.38,91.33,99.65,5.65,,6.14,,,15.78,99.93,,,3594.46,34.0,29562.0,,33.31,47.4,,,,117.59,,5459.0,2269.27,47.49,10.8,,,,71.2,12.6,,1.54,9.78,97.0,97.0,37.0,,79.2,69.3,74.13,1.0,8.9,15937.0,,15.5,53.78,,0.4,17.3,,,,2.5,,2.7,0.7,,,,,,,,2.47,1.15,4.16,2.04,,2.12,34.55,3.0,52.9,,,,59.44,71.68,2.17,5.03,,23.57,4.6,721137103.0,2.96,3.07,,,,39.82,29267000000.0,34231000000.0,116.03,0.03,0.03,,,,,
Belgium,2017,,43.82,0.67,27.61,9050.7,102.82,269.74,102.61,22.76,6893.0,30280.0,102.49,0.76,231939.0,2.04,30530.0,100.0,36.6,,,,,,4.0,0.39,26.91,,11375158.0,0.1,,,,9.7,1.07,11143219.0,97.96,11.71,103.86,3518201465.0,26.51,83.18,,,503000000000.0,1.62,50900.0,579000000000.0,,25.15,82.14,19.24,2.13,49.23,,,,0.88,24.61,,,,26151437584.0,5342.0,5621.0,6.43,,,,98.36,96.72,46.29,5086330.0,,,,,,,,,16.95,64.47,,,11.28,2.13,2.29,115.15,102.75,98.76,1.0,158.67,94.95,80.77,,7.09,,4.02,,,12.77,91.95,,,1054.93,12.0,145540.0,10783850.0,38.49,37.6,,,,99.76,,3605.0,8300.54,55.1,10.5,,100.0,,,9.6,,1.65,5.66,98.0,96.0,9.3,,83.9,79.2,81.49,5.0,5.5,56248.0,,18.58,50.75,,0.2,16.8,,,,2.5,,0.0,0.0,,,,,,,,,0.88,-0.91,0.39,,-1.26,38.0,4.0,57.1,,,,48.74,59.18,8.4,12.24,,7.25,11.49,25235406983.0,4.32,2.3,,,,53.85,430000000000.0,409000000000.0,166.85,1.23,0.47,,,,,
Belize,2017,,7.54,8.56,3.95,4229.1,103.24,333.43,103.64,57.45,13105.2,22810.0,105.23,1.4,203829.0,54.4,22970.0,94.2,0.66,,,,,,14.2,1.99,,,374693.0,,,102.7,,37.2,0.99,170864.0,45.6,11.42,,-158035030.3,22.34,49.8,62.53,1338924309.0,2266664817.0,-1.81,8580.0,3216663046.0,17160000.0,22.12,47.88,14.4,1.15,18.46,1.6,91.27,34200000.76,0.67,23.8,1.54,9510000.0,10.06,312140148.2,,,5.95,16.56,27.32,27.32,99.46,103.93,38.0,166748.0,,,,,,,96.16,95.39,30.5,65.05,97.28,97.43,19.59,5.35,8.07,48.85,114.82,96.18,0.95,84.78,70.34,24.77,75.01,6.6,,4.81,,,26.18,100.0,,,40726.67,15.26,141319.0,44381.0,5.09,5.65,,,,63.9,,,8025.24,53.73,21.13,95.3,,,,4.71,,2.36,1.04,88.0,90.0,36.0,,76.85,70.73,73.56,72.0,19.4,1222.0,,4.46,49.67,,1.4,20.7,,,,6.0,,23.9,27.9,,,,,,,,37.9,1.01,,,,-1.16,9.38,4.0,31.1,,,,48.71,79.32,32.17,26.34,,5.15,0.0,10.0,4.87,,,,,0.08,457000000.0,916000000.0,60.57,5.8,3.4,,,,,
Benin,2017,0.44,35.03,28.49,24.83,1405.4,110.4,0.02,104.57,29.13,32851.5,112760.0,104.82,5.32,6173197.0,53.23,114760.0,34.5,1.26,3.3,,,,,93.0,2.95,,,11596779.0,,,,,45.4,,5423582.0,46.77,5.95,,-531029511.4,,27.21,22.28,2798768709.0,12701655837.0,5.67,2960.0,34361903993.0,430170000.0,17.4,34.27,15.11,0.04,,5.41,58.64,680000000.0,0.37,,,62590000.0,3.03,,,,3.54,,,,146.32,153.42,45.91,4235801.0,28.55,51.05,38.87,50.99,66.8,58.81,,,43.04,53.88,,,43.57,,,25.21,121.61,97.03,0.94,,,11.74,68.27,1.72,,6.11,,,58.39,100.0,,,888.18,10.3,,333000.0,0.24,0.47,,,,75.65,,,4.05,85.61,38.68,,,,,9.59,,5.27,0.44,76.0,68.0,58.0,,61.2,58.51,59.86,569.0,27.0,3716.0,,3.09,49.98,,1.0,71.7,,,,9.5,,51.9,66.0,,,,3.83,3.4,3.33,3.47,1.13,0.92,,,,,7.23,6.0,48.9,,,,58.3,70.07,83.93,73.03,,0.03,4.67,3522293.0,3.68,4.83,,,,,2216000000.0,3494000000.0,44.95,0.95,0.69,,,,,
Bermuda,2017,,5.56,0.27,5.56,,,140.0,,18.52,10.0,54.0,,,0.0,0.0,4290.0,100.0,,,,,,,,-1.06,,,63873.0,,,,,0.6,,63873.0,100.0,,,940200101.7,,48.54,,,7142316000.0,3.61,88780.0,5670866795.0,,40.48,23.85,5.51,,6.23,,,,1.31,,,,,,,,1.32,,,23.92,,,,,,,,,,,,,14.87,67.97,,,,,,,101.28,,,85.49,,22.42,,,,1.79,,,7.67,100.0,,,,,,4437.32,35.87,34.4,,,,102.72,,,7875.0,47.12,9.0,,,,,7.5,,1.4,,,,3.6,,85.42,79.12,82.35,,,227.0,,17.15,51.48,,,,,,,,,,,,,,,,,,7.9,,,,,,,,,,,,,,,,,0.15,21.79,1136950.0,18.05,36.77,,,,41.76,18000000.0,1095000000.0,15.58,,,,,,,
Bhutan,2017,,13.45,12.93,2.48,3411.5,106.26,13.27,109.76,71.29,27191.4,38144.0,129.16,0.14,452410.0,59.83,38394.0,97.7,0.43,3.9,,,,,28.2,0.84,,,756121.0,0.9,,94.97,,79.7,1.05,303711.0,40.17,24.06,95.78,-540419849.6,17.62,28.45,109.65,2607950877.0,2591358115.0,3.51,10690.0,8085241618.0,50340000.0,32.91,48.34,39.04,4.96,,4.98,156.77,118540000.9,0.29,17.65,0.25,24270000.0,11.05,1206238191.0,4529.0,6532.0,6.23,,,,99.38,102.08,40.46,352124.0,57.0,75.0,67.0,93.0,93.0,93.0,,,25.82,68.3,,,34.56,3.98,5.45,28.98,99.74,87.43,1.0,86.61,67.07,14.77,100.0,3.04,,9.24,,,33.81,100.0,,,103158.09,78.0,4215.0,,2.21,2.83,,,,96.63,,,116.38,46.42,14.91,96.4,,,,6.94,,1.7,1.69,98.0,97.0,143.0,,72.58,69.37,70.85,68.0,15.7,291.0,,5.88,46.86,,0.2,45.7,,,,,,4.5,26.7,,,,4.17,4.0,3.33,3.85,1.72,,6.32,10.26,,-3.94,8.51,4.0,35.3,,,,54.9,69.57,84.51,63.91,,,,,5.1,21.36,,,,,573000000.0,1029000000.0,61.82,47.52,23.54,,,,,
Bolivia,2017,0.79,34.77,11.59,4.08,1845.6,95.23,8.94,101.63,47.53,514922.2,1083300.0,110.53,0.23,3535867.0,30.92,1098580.0,91.8,0.72,,,,,,29.1,1.52,40.2,,11435533.0,4.9,,91.36,,14.3,0.98,7899666.0,69.08,6.01,,-1898241784.0,,24.9,35.69,12990057752.0,37508642171.0,4.2,8190.0,93689285687.0,254760000.0,16.06,31.8,26.37,2.82,11.94,2.61,83.0,949159973.1,0.39,,2.64,71910000.0,10.02,10245969450.0,62618.0,62511.0,8.1,,,,99.91,100.28,43.12,5306478.0,,,,99.32,99.43,99.38,96.38,94.79,32.39,62.7,97.12,97.49,17.59,1.88,2.66,73.79,97.06,90.88,0.99,90.68,76.19,,86.45,3.66,,4.03,,,26.54,100.0,,,26540.08,303.5,54102.0,,3.35,7.5,,,,95.87,,,107.21,59.5,22.99,99.5,,,,7.11,,2.78,1.25,84.0,83.0,111.0,,70.35,65.23,67.7,164.0,20.3,-9669.0,,4.92,49.73,,0.3,40.1,,,,14.2,,22.3,47.2,,,,,,,,6.53,1.54,,,,,53.08,0.0,83.7,,,,59.14,78.14,69.05,60.68,,33.25,5.87,19397571.0,8.48,9.68,,,,1.94,7846000000.0,9288000000.0,45.68,28.45,8.44,68.6,26.3,,,
Bosnia and Herzegovina,2017,,43.52,5.43,20.7,3732.1,95.06,106.48,94.61,42.73,21879.1,51200.0,93.64,2.09,1793080.0,52.12,51210.0,100.0,1.13,,,,,,6.4,-1.18,,,3440027.0,,,90.5,,18.5,,1646947.0,47.88,,44.97,-875777451.0,21.84,40.32,71.69,13028529320.0,18326373366.0,3.24,13470.0,46331774323.0,252030000.0,15.6,56.32,23.12,,17.93,2.42,128.06,440540008.5,0.39,25.66,4.41,71980000.0,16.92,6473729519.0,8029.0,7545.0,2.84,,,,,,39.32,1351075.0,,,,,,,95.35,92.61,14.98,68.88,98.07,97.75,17.2,0.13,0.16,23.44,91.38,,,84.27,,46.42,,20.53,,6.0,,,30.9,99.96,,,10319.69,35.5,,,20.43,22.1,,,,100.0,,417.0,1460.45,45.17,9.02,99.9,,,,11.84,,1.36,2.39,75.0,69.0,29.0,,78.96,74.85,76.94,6.0,15.6,-30669.0,,16.14,50.93,,,23.6,,,,2.5,,2.9,3.9,,,,,,,,1.22,0.86,0.17,-1.96,,1.83,21.43,7.0,23.7,,,,35.41,57.55,18.55,17.93,,8.36,5.44,236663996.0,3.34,13.24,,,,25.65,6402000000.0,10504000000.0,92.25,6.44,1.75,,,,,
Botswana,2017,,45.63,1.84,0.46,316.6,101.74,33.18,93.21,27.54,156096.0,566730.0,91.88,0.0,751776.0,31.3,581730.0,67.4,8.04,,,,,,44.3,2.08,,,2401840.0,,,,,26.7,,1650064.0,68.7,18.42,14.68,899603267.6,28.15,42.92,11.82,1741386787.0,16105155857.0,4.11,13560.0,32569558910.0,91310000.0,30.8,39.0,37.1,3.31,25.68,0.69,42.5,102089996.3,0.45,33.58,1.44,13430000.0,2.46,7490512373.0,,,7.81,,,,,,46.87,999039.0,,,,,,,,,33.83,62.85,,,,,,,,,0.98,,,22.44,,19.68,,3.18,,,19.97,100.0,,,999.23,2.4,7002.0,,1.43,6.23,,,,134.92,,886.0,62.87,59.1,25.67,99.8,87.5,,67.4,6.31,,2.91,2.39,95.0,97.0,300.0,,69.43,63.97,66.75,108.0,25.0,3761.0,,3.32,50.72,,20.0,43.1,,,,26.3,,5.5,30.2,,,,,,,,,3.25,0.58,0.66,,-1.14,9.52,5.0,25.1,,,,57.3,68.75,29.01,27.93,,0.15,0.96,53818634.0,4.03,7.85,,,,4.6,5870000000.0,5329000000.0,69.54,3.34,3.15,,,,,
Brazil,2017,2.91,28.34,4.6,6.67,5209.6,109.59,275.93,106.98,59.83,5000916.0,8358140.0,102.87,0.93,28546414.0,13.69,8515770.0,99.8,1.16,,,,,,15.3,0.79,41.54,,208504960.0,5.3,,,,45.3,1.01,179958546.0,86.31,-3.64,83.67,-25337408625.0,36.25,12.52,26.82,543000000000.0,2060000000000.0,1.32,14030.0,2920000000000.0,212590000.0,13.58,11.8,18.19,3.45,34.93,0.01,1.31,273869995.1,0.69,27.82,14.01,201990000.0,34.77,374000000000.0,260722.0,358763.0,6.32,,,,,,43.23,104715941.0,93.0,93.0,93.0,99.49,98.8,99.14,,,21.75,69.82,,,20.22,,,96.75,109.81,96.3,0.97,103.02,81.73,50.03,,12.79,,4.06,,,12.22,68.14,,,27150.43,5661.0,803846.0,9380502.0,14.12,19.7,6515000000.0,549600000.0,218600000.0,106.12,,,1576.55,43.22,14.16,98.7,,,,6.49,,1.74,2.3,83.0,87.0,44.0,,78.03,71.64,74.83,60.0,18.7,56362.0,,8.43,50.81,,0.5,12.5,,,,2.5,,13.3,18.7,,,,,,,,30.59,1.41,0.73,8.39,,-8.14,10.72,2.0,65.1,,,,54.08,74.82,22.63,30.14,,8.71,14.31,10715201949.0,9.76,2.46,,,,40.85,215000000000.0,166000000000.0,18.46,3.41,1.38,,,11.61,5.13,
